,lepton_pt,MET,MT,Mll
8246,153443.735174,155362.568282,435787.797487,24554.2951382
8247,80806.8735919,198175.102007,281489.135254,16912.2024414
8248,157137.723666,151614.42381,451699.917972,224692.402735
8249,7584.37366856,100072.826737,158324.078556,46670.2480456
8250,76560.9628629,103855.948131,199124.556839,46670.2480456
8251,86921.3648216,188323.067392,318178.779433,45216.2073468
8252,73808.3933995,317691.207107,435548.952182,34946.2301938
8253,36520.7322759,72093.5935482,149284.442314,34946.2301938
8254,100606.359779,83834.5916459,228946.49076,34946.2301938
8255,38491.0064372,78475.9174136,238846.491343,18374.7527225
8256,44114.393308,57927.7601052,144778.171906,32530.1539786
8257,83035.0455818,141084.412891,360737.239858,32530.1539786
8258,170199.881609,204984.596882,381309.781004,32530.1539786
8259,54239.3477312,189549.796647,293537.238173,46063.9388705
8260,127369.112869,139497.903569,492966.429881,27701.5594654
8261,91513.5809858,122099.944131,245446.268327,27701.5594654
8262,17803.2189152,132447.473589,172536.458263,25952.8290964
8263,26289.4293127,256507.395359,300322.954577,25952.8290964
8264,82700.5288465,49691.7062322,160785.977813,18451.7268166
8265,53180.7735401,106387.732397,230981.518802,18451.7268166
8266,32142.0025369,170482.529767,245677.135029,18451.7268166
8267,98897.8613409,136899.932264,458796.005484,18451.7268166
8268,60187.3108421,75806.7139658,165154.831554,18451.7268166
8269,123201.026361,97578.2956638,269747.206618,18451.7268166
8270,63444.3416904,49175.9273054,148961.841503,32922.5626993
8271,131189.651588,126912.875315,289156.619673,18851.567575
8272,64350.8708877,467800.488392,606207.583928,18851.567575
8273,182915.657292,2243.42140042,202639.751352,23805.6532732
8274,64431.7227125,76481.5090534,219697.885938,23805.6532732
8275,31698.0436863,198546.208276,327049.578159,23805.6532732
8276,59191.4098133,75741.9721021,170878.953151,23805.6532732
8277,180228.275768,76871.3503118,297380.665473,23805.6532732
8278,53157.9147576,76361.5635878,189058.815387,57173.9290063
8279,74719.7751864,61647.2545324,150819.062249,26186.954156
8280,41765.5002454,128575.165388,238346.236012,26186.954156
8281,66534.0015102,10567.0411551,119715.758528,42683.2003552
8282,66692.6498896,72809.106669,238580.224268,34136.4035442
8283,54921.3392494,111526.131773,190474.534737,34136.4035442
8284,88398.4008754,151813.556814,308978.665322,34136.4035442
8285,20651.0417241,189479.35316,271519.256584,34136.4035442
8286,32541.0317557,64007.09814,126402.776901,19250.9771105
8287,157079.851244,107205.417431,317883.868635,19250.9771105
8288,62522.7416394,190648.955341,371821.009773,19250.9771105
8289,46810.8060526,61739.9086766,308198.754502,136609.261939
8290,31319.4915938,158735.058613,232176.428905,136609.261939
8291,9055.12389367,70365.3755582,131314.364348,136609.261939
8292,38231.7009866,79228.7236843,185513.181323,136609.261939
8293,89772.4512735,53555.4542151,185577.680464,136609.261939
8294,119361.747282,97851.2661629,287953.946301,29537.272588
8295,73595.323747,58413.6159073,172335.381466,54164.8334835
8296,108985.347584,144308.016262,292829.086239,32886.9809264
8297,71145.5113295,184738.946012,360698.450387,47654.1275695
8298,110084.33061,105667.043086,240692.785187,47654.1275695
8299,116793.346927,64014.7056703,231783.15998,82969.9069556
8300,77728.4937635,189496.01035,304092.712831,82969.9069556
8301,42339.1272415,111520.911527,328981.386234,19562.3519924
8302,22429.7317722,83357.0254783,178328.993668,37323.7061339
8303,77370.0205245,136773.459102,272477.575012,34996.5464256
8304,49517.0147604,186042.94874,293028.826902,52743.9737135
8305,83261.393071,237880.738841,698698.240627,52743.9737135
8306,198074.542564,294486.978998,796716.448052,52743.9737135
8307,86618.2818511,129743.578445,259355.432239,50125.8609192
8308,59163.7716454,40720.3199956,113194.602163,28787.4652717
8309,18863.4008899,177790.779343,298581.734801,72682.5125252
8310,58412.8588706,200741.384084,445126.557429,72682.5125252
8311,20271.6116436,356820.010685,455482.335777,70916.6117918
8312,23531.2465263,102730.40181,215234.024449,70916.6117918
8313,50646.1092305,125714.626525,195055.174401,35923.3101983
8314,64618.1050322,132305.847892,256164.585913,35923.3101983
8315,97195.8443747,416431.407761,530233.730672,29288.2727735
8316,34065.5251827,32427.5843369,122105.471192,29288.2727735
8317,37314.0499526,24997.6346328,110887.779219,29288.2727735
8318,94068.5277514,34064.7725386,234021.867252,29288.2727735
8319,39565.655186,171280.556495,225816.619785,22628.1517554
8320,66343.5893051,160059.324893,401218.37997,19203.1885709
8321,94604.2763397,108883.930354,277794.362484,19203.1885709
8322,104999.127632,104626.205793,270604.526893,92608.1889413
8323,54216.3306866,22867.7961177,116026.324203,33858.8355134
8324,62434.0768256,123600.544682,247108.369082,52457.1746687
8325,156779.029711,125265.805913,301428.263791,7285.52738339
8326,60576.974682,75177.5110592,158534.907935,2077.79466981
8327,33064.8586667,101261.232411,545254.119697,251891.969682
8328,69943.2629245,124352.445114,240314.857323,36954.1054457
8329,43101.0914306,157425.969468,221045.809902,20680.3980062
8330,77286.7339304,165876.400738,244476.532329,717.812507932
8331,73771.2819005,268903.140597,385243.338312,717.812507932
8332,30829.6827416,232650.418258,311875.776784,52414.4855859
8333,74590.9022772,203205.216178,360026.605194,52414.4855859
8334,150419.768234,106741.354341,503292.748449,52414.4855859
8335,48614.6094322,123765.397056,325195.016167,153492.051544
8336,61309.9659594,55914.6112268,162153.747993,153492.051544
8337,128854.608959,210453.138403,367163.813778,153492.051544
8338,51993.7371657,377501.622914,471385.22376,34455.7851873
8339,61469.8956357,38441.9855833,116385.672118,19709.4706235
8340,64697.2726999,48715.5134709,139719.214378,24981.2773598
8341,45955.9391533,126980.454437,245751.977897,24981.2773598
8342,89843.37076,230151.20202,376695.034247,56540.4560241
8343,77334.3242989,290480.219743,427270.429839,15786.0488751
8344,37466.962982,54732.4692708,175775.840825,15786.0488751
8345,69566.8000408,240086.155223,322884.261863,24884.4102457
8346,113379.719038,131129.159462,264298.539911,14369.964769
8347,122066.646611,272156.428947,478693.482586,14369.964769
8348,134878.512476,77965.1606459,292298.28858,14369.964769
8349,106096.293474,144261.02829,365242.245182,14369.964769
8350,94368.1359997,68372.8383198,297075.666003,42254.3836323
8351,99407.0164851,66735.2507119,199150.995323,66422.5348876
8352,61762.6504994,109389.529946,237285.930019,66422.5348876
8353,52322.9489461,65469.0118703,164837.724784,66422.5348876
8354,12274.4140782,70985.9925577,116962.174064,25910.3716517
8355,199577.93028,113011.6517,362761.351456,47603.1016115
8356,65541.9012137,326690.159396,1026448.05417,47603.1016115
8357,72346.1699619,115495.941314,222556.846304,48818.2469029
8358,123786.104439,469053.554649,864736.066162,354504.017223
8359,150361.025213,277007.654493,667362.87427,354504.017223
8360,3930.82393959,251946.839369,270580.299002,14337.8865759
8361,32470.4565929,14598.9410226,115457.985832,25866.2944643
8362,38388.4760262,148302.574815,229961.488681,17480.5814796
8363,29861.7002743,322571.76885,477452.711465,17480.5814796
8364,58183.5248444,79111.9690858,250341.033089,40134.9228201
8365,28103.0337323,209522.101583,282373.945384,27843.849454
8366,79395.7259128,82986.4441279,238653.32417,27843.849454
8367,55886.996456,170760.100248,392054.063055,27843.849454
8368,99470.9261683,181147.48378,442594.60762,127860.80897
8369,70270.748389,59546.6006443,180571.892982,40743.3321553
8370,33911.1801589,50884.1915237,135330.421834,40743.3321553
8371,83626.3991303,191948.528681,296470.886634,40743.3321553
8372,47958.0447144,33326.1021401,129611.521085,54664.9429417
8373,58460.8258998,107042.453108,283746.920501,158817.703417
8374,35488.9170831,185805.687619,523013.33399,300334.921926
8375,37573.341268,193334.901775,366330.187129,46561.5072957
8376,32099.1720171,54929.5562004,106207.161272,11905.5717719
8377,48209.1200455,165528.463542,301116.028584,66234.7625539
8378,72562.393647,74724.3082736,184157.702845,49625.1971982
8379,36642.7100673,256441.135541,386707.8466,24329.3326643
8380,114941.76469,99556.2095186,243623.87691,72453.4970332
8381,39029.067011,162801.223885,235077.251989,72453.4970332
8382,17233.3705096,134065.82537,206652.456693,35493.4873501
8383,29541.0871196,283505.980241,373658.555347,35493.4873501
8384,173660.370287,226162.599956,406925.858536,35493.4873501
8385,58156.5437397,208114.342531,353530.426133,35493.4873501
8386,70523.3815466,22515.2111685,119863.310608,33406.0325647
8387,48594.9448601,423151.730543,747455.468593,33406.0325647
8388,144758.562863,58143.5987462,279474.413184,21862.4391461
8389,7155.57194025,92573.5014879,171744.718421,21862.4391461
8390,12826.0582822,108357.434084,152267.569327,32202.8978691
8391,26510.9106548,50719.5859415,110876.817203,39448.9898526
8392,14532.9056027,185943.280186,255627.107591,33272.1569553
8393,30375.9823143,54737.3329272,275914.319551,34944.9161903
8394,162299.077597,68745.0403198,246475.201376,7183.97157824
8395,62641.6464137,237549.443802,384714.828106,20840.5271132
8396,38025.2568867,272774.231075,376387.934269,20840.5271132
8397,52411.205726,72879.1326585,241844.213704,39301.7109716
8398,30870.6858757,151477.54352,217131.443798,39301.7109716
8399,122360.215442,86793.7376492,292517.038101,39301.7109716
8400,48148.7524411,144442.960792,217290.252605,39301.7109716
8401,140294.961773,128417.630851,289298.245303,39301.7109716
8402,26507.8683106,137210.243116,172384.414649,11687.630561
8403,95083.5941655,29419.7055597,153540.64345,11687.630561
8404,68525.0347475,69590.7933309,167716.045763,56736.5257087
8405,63752.9376975,61154.5181417,149821.315474,25091.6450402
8406,135629.348628,96620.9487092,268866.152214,25091.6450402
8407,95591.6265313,248186.905945,366702.019684,55035.4715613
8408,20633.7424005,84505.5606242,121548.069241,55035.4715613
8409,25538.6501243,153487.719314,225277.490771,55035.4715613
8410,133980.061405,285309.52589,483236.105706,55035.4715613
8411,102513.425006,170441.148548,341359.851135,32265.6936732
8412,59078.8668789,282844.61238,377000.888922,52877.5268869
8413,109843.510614,324618.96009,530412.604619,52877.5268869
8414,89540.8076719,30743.8283421,131688.420174,18898.4619746
8415,93816.2475492,141350.190258,251350.79736,8587.57970558
8416,96904.1959771,93211.3422342,211435.291151,8587.57970558
8417,30784.426836,125968.768095,220974.877769,34947.4895969
8418,34044.7480669,131523.628067,206229.531441,24164.1694354
8419,134959.133894,245942.651406,411293.883587,45897.787285
8420,139971.057347,151372.483227,418902.072509,45897.787285
8421,116076.855603,97116.0105313,291678.094585,23643.9370276
8422,57915.2131828,25855.978624,141609.990781,23643.9370276
8423,13648.0653742,134107.330392,207095.716736,43374.3051993
8424,33657.0682991,16599.2323409,130022.952827,30838.3699695
8425,160873.476586,153218.035205,367131.976404,30838.3699695
8426,34759.8363615,66134.707038,190490.812716,30838.3699695
8427,55494.287052,65066.124907,146580.018346,49487.5620005
8428,79451.4129689,162106.664375,295414.693501,45917.6330839
8429,83633.6631376,131447.173754,277715.644315,45917.6330839
8430,22728.4249048,77754.0966516,179147.361539,45917.6330839
8431,91087.3351576,132500.985473,231899.581576,22965.4609221
8432,33405.2498323,81348.3844966,152402.459384,34314.37339
8433,50521.70639,200233.047118,340415.793364,34314.37339
8434,92711.5038654,67797.5566528,210440.583943,92645.0139993
8435,67592.9504179,192193.943221,334578.139242,92645.0139993
8436,118848.617468,686634.430312,1015895.82403,92645.0139993
8437,51226.6154181,153138.129476,270597.13241,92645.0139993
8438,7815.29118667,224279.503113,290837.348172,23521.3328688
8439,30384.6323169,134006.919591,202124.919043,23521.3328688
8440,43754.8677765,140803.75495,366424.424547,23521.3328688
8441,42325.0442861,217355.662776,281517.223336,16845.5694152
8442,20897.0738672,68679.6135713,127833.511002,20583.8851981
8443,119911.728567,379745.127196,528785.680783,75225.8011423
8444,9116.46486143,108190.975831,187169.245635,75225.8011423
8445,104474.813375,203033.185156,318130.548829,75225.8011423
8446,32352.0380548,155933.063375,205141.974603,16184.9060311
8447,44650.5349127,56451.0254161,424154.333197,317673.531185
8448,26969.5596222,165047.439689,257405.898054,48498.0989272
8449,22880.6836154,138446.064447,252075.955987,48498.0989272
8450,26079.9922692,50502.0928993,104036.445054,30145.1589099
8451,32121.873352,34597.5650782,184529.412313,30145.1589099
8452,128843.107533,205764.777052,524598.495089,229249.569898
8453,103743.766097,79689.8021765,523828.930213,278102.581971
8454,86315.7795523,198514.209272,319806.302529,278102.581971
8455,62855.0555491,174235.123216,249096.584023,26076.9033065
8456,218718.823581,149580.841264,667366.624055,26076.9033065
8457,18045.7894668,292136.474187,327669.396296,26076.9033065
8458,4480.518812,29051.740164,61947.5766606,26076.9033065
8459,86361.6583017,125448.801894,267194.937781,30608.866182
8460,48035.6793304,29926.9749051,126460.668703,43987.9516797
8461,70653.3812459,154276.437999,386205.938045,43987.9516797
8462,24282.9661042,63616.3515948,112471.553624,12445.4990541
8463,38105.4388559,206665.407169,360498.149423,12445.4990541
8464,69383.2289923,233416.568679,537617.858317,12445.4990541
8465,52175.9202049,50820.5534365,143992.597611,12445.4990541
8466,41016.9361654,116798.00466,187832.813702,20058.7397305
8467,13623.7525673,168389.711405,216904.182213,37571.8006745
8468,26235.8963304,184831.292449,267063.244283,66134.0663336
8469,130081.090156,244007.949221,506265.680738,66134.0663336
8470,13422.050333,155647.043012,212596.833158,34761.167287
8471,70782.9617095,36424.8645599,118010.428393,9788.4156046
8472,43094.1177402,128275.658936,459719.785344,9788.4156046
8473,134091.126384,92923.2528219,320126.89918,74727.5027059
8474,36975.230731,113421.154038,190234.038897,36136.9079269
8475,144102.994417,130682.813547,379284.945675,36136.9079269
8476,65830.6516641,130360.340727,313276.421809,36136.9079269
8477,49425.8447815,60511.3518458,191707.08074,36136.9079269
8478,27580.6864005,35999.5565672,126256.052897,36136.9079269
8479,83969.4263878,76957.3097684,227324.086632,36136.9079269
8480,67235.7579217,229459.069518,376314.573176,51703.2564743
8481,62606.7718455,79897.8340078,180263.611814,37627.2002352
8482,57978.4869381,52519.9609347,163960.719387,37627.2002352
8483,6291.97507764,102500.002586,134923.712452,27255.075307
8484,139099.077192,57235.1904774,226902.467255,25480.2894611
8485,107804.784632,73571.356242,278213.025285,31849.1903634
8486,89575.1283687,136392.850419,307693.585401,59859.7118017
8487,96169.0473674,172442.271722,300444.041991,20237.3408537
8488,89460.4594569,514204.322635,606873.436138,20237.3408537
8489,86145.2892987,158625.84348,372829.417594,19715.6009044
8490,99009.1182247,99646.7684375,331845.175194,19715.6009044
8491,84559.9256459,187589.210014,330368.980291,30333.5067856
8492,89275.4050325,533895.1815,916417.020168,30333.5067856
8493,140592.104337,57722.5351741,226613.745496,25174.7133061
8494,76864.6062769,47763.0149806,246026.799092,25174.7133061
8495,93370.3610422,346907.080788,569744.235198,15227.322605
8496,26816.1413036,97205.4798719,238037.73962,15227.322605
8497,18873.1094499,279569.093184,327225.366239,29432.4591627
8498,55971.4956027,195538.522139,327017.102039,96813.1932804
8499,3669.58975918,119722.852804,179532.459883,26190.5006238
8500,57291.0593272,57978.4037536,138251.621447,31721.3752935
8501,26973.4088685,399700.996368,801345.573946,31721.3752935
8502,101241.483327,235264.159862,751632.979846,31721.3752935
8503,52847.1641597,118119.465551,192383.220386,31721.3752935
8504,208368.003469,349497.351776,980240.952861,31721.3752935
8505,91916.0640036,29827.9308256,180092.216063,43790.3087988
